"Ly8_cas9_11"	"Ly8_cas9_3"	"Ly8_cas9_6"	"Ly8_het_A9"	"Ly8_het_G10"	"Ly8_het_G5"	"Ly8_KO_G6"
"RALBP1"	255.500845333542	412.115969706611	488.73505889062	482.513422219339	612.243425948093	444.202432340717	490.217168575624
"RUFY3"	84.8999674149073	107.971342616861	92.8323575546429	82.3934749995076	113.37841221261	75.4629614787319	65.9731516587756
"WWTR1"	47.2556422403729	38.0180783862187	40.9554518623425	35.5422833331209	47.4127905616368	42.8766826583704	41.2332197867347
"AGPS"	148.975414520498	115.574958294105	112.855022909566	110.935005554893	112.347699374313	106.334172992759	106.290077672472
"CXorf56"	71.2839349049693	71.4739873660912	70.0793287422304	105.54981111048	83.4877399020126	85.7533653167407	71.4709142970069
"TTC27"	86.5018535925471	89.7226649914762	84.6412671821744	101.241655554951	90.7027297700878	80.6081633977363	83.382733346508
"ZNF582"	18.4216910428572	38.0180783862187	17.2923018974335	37.6963611108858	21.6449696042255	30.8712115140267	24.7399318720408
"PRDM11"	16.0188617763976	6.082892541795	10.0113326774615	9.69334999994207	12.3685540595574	12.0054711443437	21.9910505529252
"CD74"	10481.141260297	9031.57470143012	9266.85357471935	13133.4122110326	4950.51376233786	8398.68459912159	8560.93272149917
"ZRANB1"	20.023577220497	21.2901238962825	27.303634574895	22.6178166665315	20.614256765929	22.2958749823526	22.9073443259637
"NCDN"	32.0377235527952	38.0180783862187	29.123876879888	47.3897111108279	28.8599594723007	30.8712115140267	21.9910505529252
"ZFP64"	36.8433820857145	19.7694007608337	28.2137557273915	19.9252194443254	17.5221182510397	27.441076901357	44.8983948788889
"MNAT1"	300.353658307455	323.914027850584	298.519738018852	283.799747220526	292.722446076192	365.309336249316	281.302188322835
"RUNX3"	68.8811056385097	95.8055575332712	56.4275114547829	23.694855555414	12.3685540595574	6.86026922533926	19.2421692338095
"MRE11"	344.405528192548	422.761031654752	387.711610963509	306.956083331499	241.18680416137	291.561442076919	328.949464520839
"PLEKHB1"	49.6584715068326	63.8703716888475	54.6072691497899	143.246172221366	165.944766965729	99.4739037674193	125.532246906281
"SERPINB1"	368.433820857145	298.061734547955	352.216886016145	248.257463887405	297.876010267675	236.679288274204	271.222956819411
"SPAST"	52.8622438621121	38.0180783862187	34.584603794867	50.6208277774753	47.4127905616368	65.172557640723	63.2242703396599
"AQR"	64.0754471055904	57.7874791470525	52.7870268447969	36.0808027775622	58.7506317828978	30.8712115140267	36.651750921542
"RTF2"	654.370503565842	736.029997557195	671.669410542416	720.000497217919	675.116909084176	787.21589360768	711.043967877914
"NLRP2"	52.0613007732922	68.4325410951937	44.5959364723285	54.3904638885638	62.8734831360836	41.1616153520356	54.0613326092744
"RNF10"	277.126308731679	260.043656161736	239.361863106579	301.032369442645	236.033239969888	252.114894031218	316.1213516983
"ZDHHC6"	217.055577070188	244.836424807249	219.339197751656	194.405519443283	184.497598055065	255.545028643887	251.980787585601
"RNH1"	274.723479465219	272.209441245326	253.923801546523	283.799747220526	278.292466340042	274.41076901357	229.073443259637
"NDUFS1"	333.19232494907	371.056445049495	341.295432186187	353.807274997886	324.674544063382	360.164134330311	330.782052066916
"RB1CC1"	87.3027966813669	138.385805325836	94.6525998596359	97.4720194438619	118.531976404092	104.619105686424	93.4619648499321
"ERP44"	671.991251519879	819.669770006876	655.287229797479	642.453697218383	602.967010403424	552.25167263981	644.1545224461
"ALAS1"	140.965983632299	153.593036680324	153.810474771908	193.866999998841	125.746966272167	178.366999858821	173.179523104286
"BIRC3"	361.225333057766	1061.46474854323	356.767491778628	288.646422220497	207.173280497587	272.695701707236	315.205057925261
"AKAP11"	104.923544635404	92.7641112623737	60.9781172172654	76.4697611106541	88.6413040934949	73.747894172397	93.4619648499321
"GLRX2"	546.243186575158	597.644192231358	556.994145327857	562.752819441081	615.335564462982	644.86530718189	645.987109992177
"SNAPC1"	100.117886102485	112.533512023207	123.776476739524	116.320199999305	107.194135182831	137.205384506785	99.8760212612019
"DERA"	347.609300547828	217.463408369171	293.969132256369	288.107902776056	357.657354888869	305.281980527597	333.530933386032
"STRAP"	1054.84204797578	948.93123652002	1014.7850850336	1332.83562499203	1251.28538569189	1121.65401834297	1247.9921188785
"DEF6"	79.2933657931681	59.3082022825012	73.7198133522164	99.0875777771856	70.0884730041587	85.7533653167407	113.62042785678
"PLEKHO1"	152.179186875777	156.634482951221	230.260651581614	310.187199998146	45.3513648850439	154.356057570133	364.684921669343
"GCLM"	129.752780388821	135.344359054939	124.68659789202	134.629861110307	118.531976404092	144.065653732124	160.351410281746
"UBR2"	52.0613007732922	76.0361567724375	56.4275114547829	66.776411110712	82.4570270637162	58.3122884153837	58.6428014744672
"DEPDC1"	133.75749583292	129.261466513144	97.3829633171254	73.2386444440068	79.3648885488268	116.624576830767	110.871546537665
"CCDC28A"	100.117886102485	132.302912784041	122.866355587027	96.3949805549795	120.593402080685	97.7588364610844	191.505398565057
"RRAGD"	54.4641300397519	69.9532642306425	53.6971479972934	101.780174999392	153.576212906171	42.8766826583704	90.7130835308164
"HSF2"	83.2980812372675	72.99471050154	75.5400556572094	92.0868249994497	96.8870067998665	118.339644137102	100.79231503424
"PHF20"	226.666894136026	206.81834642103	220.249318904153	207.329986109872	207.173280497587	188.65740369683	222.659386848368
"NR1H3"	27.2320650198759	39.5388015216675	40.045330709846	21.540777777649	34.0135236637829	46.30681727104	40.3169260136962
"NCAPH2"	192.226341316771	170.32099117026	232.991015039104	165.863988887898	209.23470617418	205.808076760178	201.584630068481
"TOMM34"	528.622438621121	512.483696646229	509.667845398039	631.144788885117	530.817111722673	553.966739946145	511.291925355511
"SEC63"	456.537560627332	500.317911562639	484.184453128137	400.119947219831	378.271611654798	454.492836178726	328.033170747801
"KPNA6"	272.320650198759	235.712085994556	227.530288124125	306.417563887058	272.108189310263	310.427182446601	309.70729528703
"VIM"	25.6301788422362	4.56216940634625	8.19109037246849	8.07779166661839	10.3071283829645	8.57533653167407	5.4977626382313
"FAS"	34.4405528192548	74.5154336369887	20.9327865074195	14.0015055554719	4.12285135318581	15.4356057570133	9.1629377303855
"AGPAT4"	12.8150894211181	7.60361567724375	10.921453829958	17.2326222221192	38.1363750169687	22.2958749823526	23.8236380990023
"BTN3A1"	24.8292357534163	41.0595246571162	34.584603794867	17.2326222221192	16.4914054127432	17.1506730633481	24.7399318720408
"MIPEP"	196.231056760871	155.113759815772	174.743261279328	281.10714999832	220.572547395441	154.356057570133	267.557781727256
"IFNGR1"	32.0377235527952	27.3730164380775	40.9554518623425	75.3927222217717	64.9349088126765	65.172557640723	76.0523831621996
"B4GALT7"	53.663186950932	82.1190493142325	81.0007825721884	74.3156833328892	82.4570270637162	75.4629614787319	65.9731516587756
"VRK2"	33.639609730435	50.1838634698087	48.2364210823145	44.1585944441805	54.627780429712	39.4465480457007	42.1495135597733
"VEZT"	180.212194984473	231.14991658821	157.450959381894	166.402508332339	154.606925744468	180.082067165156	162.183997827823
"POU2F2"	366.030991590685	491.193572749946	317.632282221278	557.367624996669	815.293855092494	670.591316776913	600.17242134025
"BRD9"	135.35938201056	135.344359054939	125.596719044517	127.090588888129	175.221182510397	126.914980668776	140.192947274898
"SNX1"	579.882796305593	545.939605626101	576.106689530284	346.268002775708	398.885868420727	363.594268942981	443.486186150658
"TBPL1"	294.747056685716	234.191362859107	253.923801546523	290.800499998262	292.722446076192	337.868259347959	355.521983938957
"ARNTL2"	112.932975523603	79.077603043335	70.9894498947269	66.2378916662708	69.0577601658623	61.7424230280533	84.2990271195466
"BCLAF1"	308.363089195654	298.061734547955	266.665497681474	247.180424998523	232.941101454998	246.969692112213	289.548832280182
"SLC39A9"	124.146178767081	130.782189648592	98.2930844696219	74.8542027773304	55.6584932680084	58.3122884153837	71.4709142970069
"TFB1M"	237.079154290685	253.960763619941	238.451741954083	240.718191665228	267.985337957078	255.545028643887	353.68939639288
"RABEP1"	297.149885952176	346.724874882315	212.968349684181	283.799747220526	256.647496735817	252.114894031218	253.813375131678
"HMGB3"	315.571576995033	194.65256133744	309.44119184881	241.256711109669	318.490267033604	234.96422096787	209.831274025828
"NUP160"	121.743349500622	130.782189648592	142.88902094195	124.936511110364	188.620449408251	133.775249894116	174.095816877324
"BAK1"	32.0377235527952	33.4559089798725	30.0339980323845	31.2341277775911	29.8906723105971	46.30681727104	30.2376945102721
"IKZF2"	8.81037397701868	6.082892541795	1.820242304993	11.3089083332657	21.6449696042255	12.0054711443437	11.9118190495011
"GRN"	358.822503791306	425.80247792565	350.396643711152	514.824588885812	366.933770433537	267.550499788231	279.469600776758
"FAM13B"	55.2650731285717	39.5388015216675	41.865573014839	53.8519444441226	56.6892061063049	56.5972211090489	50.3961575171202
"CENPQ"	75.2886503490687	89.7226649914762	87.3716306396639	73.777163888448	77.3034628722339	84.0382980104059	74.2197956161225
"SARS"	1073.26373901864	1190.72621505637	1214.10161743033	1155.66272777087	1198.71903093877	1169.67590292034	1051.90525144826
"RANBP3"	64.8763901944103	45.6216940634625	61.8882383697619	61.929736110741	58.7506317828978	49.7369518837096	68.7220329778912
"ARID4A"	276.325365642859	325.434750986032	246.642832326551	241.256711109669	281.384604854931	192.087538309499	251.980787585601
"EIPR1"	261.107446955281	264.605825568082	323.093009136257	309.110161109264	286.538169046414	274.41076901357	281.302188322835
"PNPLA6"	12.8150894211181	9.1243388126925	7.28096921997199	9.69334999994207	7.21498986807516	6.86026922533926	11.9118190495011
"IFT88"	36.8433820857145	21.2901238962825	28.2137557273915	29.6185694442674	37.1056621786723	37.7314807393659	26.5725194181179
"ALG1"	13.616032509938	16.7279544899362	15.4720595924405	14.0015055554719	5.15356419148226	18.865740369683	19.2421692338095
"ZCCHC8"	362.827219235406	430.364647331996	391.352095573495	351.653197220121	379.302324493094	250.399826724883	371.098978080613
"ABCF2"	175.406536451554	184.007499389299	171.102776669342	302.109408331528	275.200327825153	300.136778608593	306.958413967914
"CHPF2"	15.2179186875777	22.8108470317312	13.6518172874475	22.6178166665315	16.4914054127432	22.2958749823526	27.4888131911565
"FUT8"	18.4216910428572	30.414462708975	24.5732711174055	45.7741527775042	16.4914054127432	17.1506730633481	30.2376945102721
"UBA6"	99.3169430136651	112.533512023207	67.3489652847409	69.4690083329182	72.1498986807516	75.4629614787319	73.303501843084
"GAB2"	22.4264064869566	13.6865082190387	22.7530288124125	12.9244666665894	6.18427702977871	13.7205384506785	21.9910505529252
"ATP6V0A1"	16.0188617763976	15.2072313544875	14.561938439944	18.3096611110017	15.4606925744468	10.2904038380089	16.4932879146939
"PIAS1"	287.538568886337	308.706796496096	263.025013071488	190.635883332194	188.620449408251	168.076596020812	188.756517245941
"SLC4A7"	97.7150568360254	91.243388126925	69.1692075897339	79.7008777773015	115.439837889203	101.188971073754	80.6338520273924
"MAP2K3"	91.3075121254663	94.2848343978225	81.9109037246849	155.093599999073	138.115520331725	90.8985672357452	126.44854067932
"TMSB10"	8007.82900202116	6178.69809932827	7429.31896782892	7586.66193328799	10592.6358391726	8968.08694482475	10452.1630690507
"ASTE1"	38.4452682633542	36.49735525077	43.685815319832	41.4659972219744	47.4127905616368	53.1670864963793	35.7354571485034
"RNF19A"	33.639609730435	25.8522933026287	19.1125442024265	25.3104138887376	24.7371081191149	18.865740369683	23.8236380990023
"PEX3"	91.3075121254663	130.782189648592	79.1805402671954	113.089083332657	85.5491655786055	113.194442218098	207.998686479751
"GABARAPL2"	1015.59583662361	916.996050675596	1147.66277329809	700.075277773594	749.328233441521	972.44316269184	853.06950269889
"SH3YL1"	30.4358373751554	24.33157016718	22.7530288124125	42.0045166664156	42.2592263701545	49.7369518837096	43.0658073328118
"FAM136A"	378.045137922983	393.867292081226	328.553736051236	486.283058330427	559.677071194973	351.588797798637	405.001847683039
"VCL"	73.686764171429	74.5154336369887	58.2477537597759	45.235633333063	54.627780429712	63.4574903343881	69.6383267509298
"DEPDC1B"	90.5065690366465	85.16049558513	106.48417484209	97.4720194438619	112.347699374313	68.6026922533926	138.360359728821
"NSMAF"	215.453690892548	215.942685233722	215.69871314167	215.40777777649	232.941101454998	204.093009453843	192.421692338095
"ADSS"	64.8763901944103	54.746032876155	41.865573014839	47.9282305552691	48.4435033999332	54.8821538027141	39.4006322406576
"STAP1"	388.457398077642	672.159625868347	416.835487843397	451.817813886189	285.507456208117	367.02440355565	352.773102619842
"RFC1"	1464.92490945156	1715.37569678619	1462.56469206187	1590.24791943494	1344.04954113857	1270.8648739941	1213.17295550304
"TBC1D23"	56.0660162173916	74.5154336369887	72.8096921997199	64.0838138885059	59.7813446211942	46.30681727104	68.7220329778912
"CUL3"	174.605593362734	114.054235158656	141.068778636957	135.168380554748	175.221182510397	138.92045181312	157.602528962631
"AC118549.1"	77.6914796155284	106.450619481412	77.3602979622024	75.9312416662129	69.0577601658623	85.7533653167407	47.6472761980046
"TUBG2"	33.639609730435	21.2901238962825	17.2923018974335	33.9267249997973	38.1363750169687	37.7314807393659	37.5680446945805
"RPL26L1"	543.840357308699	606.768531044051	601.590081800186	752.311663884393	555.554219841788	650.010509100895	655.150047722563
"NSUN2"	314.770633906213	304.14462708975	315.812039916285	451.817813886189	336.012385284643	306.997047833932	395.838909952653
"FBXO42"	60.8716747503109	54.746032876155	50.9667845398039	73.2386444440068	96.8870067998665	54.8821538027141	78.8012644813153
"MFAP3"	15.2179186875777	16.7279544899362	11.8315749824545	15.6170638887956	10.3071283829645	15.4356057570133	16.4932879146939
"MRI1"	8.0094308881988	15.2072313544875	12.741696134951	11.847427777707	2.0614256765929	6.86026922533926	17.4095816877324
"METTL1"	12.8150894211181	13.6865082190387	18.20242304993	14.5400249999131	17.5221182510397	15.4356057570133	19.2421692338095
"AGA"	116.937690967702	129.261466513144	127.41696134951	100.703136110509	84.5184527403091	126.914980668776	106.290077672472
"BOD1L1"	434.111154140375	468.382725718215	384.071126353523	519.132744441342	389.609452876059	579.692749541167	490.217168575624
"MAT2B"	444.523414295033	339.121259205071	415.9253666909	400.119947219831	439.083669114289	377.314807393659	406.834435229116
"EDC4"	107.326373901864	88.2019418560275	93.7424787071394	107.703888888245	104.101996667942	90.8985672357452	103.541196353356
"TRIO"	32.8386666416151	34.9766321153212	34.584603794867	27.4644916665025	36.0749493403758	30.8712115140267	44.8983948788889
"CLEC16A"	37.6443251745344	31.9351858444237	30.0339980323845	41.4659972219744	38.1363750169687	46.30681727104	50.3961575171202
"CDH1"	14.4169755987578	19.7694007608337	20.022665354923	13.4629861110307	14.4299797361503	10.2904038380089	26.5725194181179
"MTREX"	100.117886102485	107.971342616861	107.394295994587	115.781680554864	101.009858153052	102.904038380089	90.7130835308164
"ZFYVE16"	28.8339511975157	30.414462708975	19.1125442024265	31.2341277775911	32.9828108254865	25.7260095950222	33.9028696024263
"RIPOR1"	46.4546991515531	57.7874791470525	55.5173903022864	45.7741527775042	37.1056621786723	22.2958749823526	41.2332197867347
"PNKP"	83.2980812372675	56.2667560116037	66.4388441322444	54.3904638885638	83.4877399020126	56.5972211090489	60.4753890205443
"SPDL1"	234.676325024225	218.98413150462	217.518955446663	221.331491665344	212.326844689069	207.523144066513	221.743093075329
"STAU2"	117.738634056522	72.99471050154	77.3602979622024	110.396486110451	114.409125050906	114.909509524433	108.122665218549
"PQLC2"	5.60660162173916	10.6450619481412	6.37084806747549	18.3096611110017	18.5528310893361	8.57533653167407	14.6607003686168
"CTNS"	29.6348942863356	30.414462708975	27.303634574895	46.3126722219454	29.8906723105971	27.441076901357	31.1539882833107
"PHF23"	208.245203093169	190.090391931094	191.125442024265	289.184941664938	301.99886162086	288.131307464249	262.976312862064
"INPP4A"	10.4122601546584	4.56216940634625	9.10121152496499	17.7711416665605	12.3685540595574	24.0109422886874	19.2421692338095
"PSMA4"	4550.95863067456	6630.35287055655	4775.40568714913	3349.59094442443	3185.93338317433	3474.72636263433	3051.25826421837
