"Ly1_cas9_1"	"Ly1_cas9_7"	"Ly1_cas9_9"	"Ly1_KO_E8"	"Ly1_het_F10"	"Ly1_het_F9"	"Ly1_KO_G1"	"Ly1_KO_H3"
"CAPN1"	108.682633465212	130.20492213781	107.041267516299	117.395687110044	103.875284144763	100.737187064772	146.585997380067	144.485661436872
"MDH1"	2516.60675712781	2133.52087089944	2300.85734433549	1590.76541157372	1927.46360579727	2231.50858131875	1996.12744083326	1725.3739889669
"SLC30A9"	199.251494686223	213.705904813145	193.946058965175	212.173856519989	124.073256061801	220.362596704189	182.002748424915	182.912699053061
"COX15"	178.72255280946	210.167727581139	236.338640159748	159.399648553088	170.240049015029	199.675495789102	159.375379701818	180.60707679609
"CCDC88C"	281.367262193272	285.884720346061	277.671406824458	236.94542352486	203.422431450161	226.658670895737	247.917257313939	203.663299365803
"YAF2"	170.269459095499	162.756152672263	170.630139308159	164.784771815017	217.849554248045	153.804098107822	181.018949784781	182.144158300737
"ZMYND11"	7.24550889768083	4.95344812480799	4.23925811945737	21.5404930477146	11.541698238307	9.89383087243298	17.7083755224242	21.519141065066
"WAS"	49.5109774674856	33.9665014272548	37.093508545252	28.002640962029	47.6095052330165	28.7820534470778	35.4167510448484	34.5843338545704
"BID"	550.658676223743	556.909096317699	540.505410230814	693.603876136409	757.423946888899	591.830974005536	682.756256253466	695.529380853026
"XYLT2"	26.566865958163	14.1527089280228	18.0168470076938	16.1553697857859	15.8698350776722	14.3910267235389	9.83798640134678	19.2135188080946
"NUDCD3"	248.762472153708	226.443342848365	258.594745286899	194.941462081817	210.635992849103	214.965961682862	183.970345705185	208.274543879746
"GLT8D1"	184.760476890861	216.536446598749	182.288099136667	196.018486734203	142.828515699049	173.591759852688	153.47258786101	179.838536043766
"ATP2C1"	62.7944104465672	58.0261066048936	44.5122102543024	95.8551940623299	96.6617227458214	59.3629852345979	113.136843615488	91.4563495265305
"SLC38A5"	37.4351293046843	45.2886685696731	37.093508545252	29.0796656144147	41.838656113863	23.3854184257507	76.7362939305049	43.8068228824558
"RALBP1"	646.057876709874	599.367223101767	565.940958947558	525.588030364236	467.438778651435	448.820145940369	579.457399039325	430.38282130132
"RUFY3"	288.612771090953	283.761814006858	307.346213660659	116.318662457659	73.5783262692073	152.904658937601	137.731809618855	104.521542316035
"WWTR1"	76.0778434256487	67.2253674081085	80.54590426969	60.3133805336008	64.922052590477	75.5528902985791	62.9631129686194	63.0203416905504
"AGPS"	74.8702586093685	74.3017218721199	77.3664606800969	67.8525531003009	102.432571864975	89.0444778518968	105.266454494411	106.827164573006
"CXorf56"	123.173651260574	176.201226153884	142.015147001822	107.702465238573	126.958680621377	110.631017937205	104.282655854276	122.966520371806
"TTC27"	109.890218281493	98.3613270497587	91.1440495683334	163.707747162631	135.614954300108	213.16708334242	182.002748424915	209.811625384393
"ZNF582"	8.45309371396096	9.90689624961599	8.47851623891473	11.847271176243	15.8698350776722	6.29607419154826	7.87038912107742	13.8337335418281
"PRDM11"	10.8682633465212	7.78398991041256	10.5981452986434	10.7702465238573	15.8698350776722	7.19551336176944	13.7731809618855	12.2966520371806
"CD74"	5926.82627830292	5622.16362165707	5140.10046984206	2760.41418406462	3638.52036962629	5897.62263914028	4705.50889576416	5412.83251861642
"HGF"	12.0758481628014	4.95344812480799	6.35888717918605	57.0823065764436	200.537006890585	3.59775668088472	105.266454494411	3.84270376161893
"ZRANB1"	30.1896204070034	21.2290633920343	22.2561051271512	14.0013204810145	7.21356139894189	17.0893442342024	12.7893823217508	19.2135188080946
"NCDN"	25.3592811418829	38.2123141056617	32.8542504257946	26.9256163096432	34.6250947149211	24.2848575959719	31.4815564843097	32.278711597599
"ZFP64"	28.9820355907233	38.9199495520628	32.8542504257946	28.002640962029	33.1823824351327	35.078127638626	26.5625632836363	29.2045485883039
"MNAT1"	181.137722442021	186.1081224035	192.88624443531	296.181779406075	285.657031398099	280.625021109008	280.382612438383	257.461152028468
"RUNX3"	236.686623990907	219.366988384354	192.88624443531	95.8551940623299	70.6929017096305	159.200733129149	72.8010993699662	81.4653197463213
"MRE11"	369.520953781722	392.030037306233	348.678980325368	225.098152348617	236.604813885294	250.044089321488	319.73455804377	224.413899678545
"PLEKHB1"	37.4351293046843	43.8733976768708	34.9738794855233	22.6175177001003	12.9844105180954	33.2792492981837	58.044119767946	63.7888824428742
"SERPINB1"	342.954087823559	321.97412811252	353.97805297469	194.941462081817	213.52141740868	273.429507747239	228.241284511245	262.840937294735
"SPAST"	73.6626737930884	65.8100965153062	58.2897991425388	93.7011447575584	82.2345999479376	84.5472820007909	90.5094748923904	69.9372084614645
"AQR"	48.3033926512055	67.2253674081085	55.1103555529458	59.2363558812151	64.922052590477	65.6590594261461	67.8821061692928	73.0113714707596
"RTF2"	746.287416461125	820.857117825325	759.887017912733	648.368840736209	880.054490670911	725.847410368492	640.452914727675	667.093373017046
"RNF10"	463.712569451573	504.544073284014	463.138949550717	472.813822397335	510.720147045086	477.602199387446	409.260234296026	447.290717852443
"ZDHHC6"	179.930137625741	194.599747760314	160.031994009516	149.706426681616	155.812926217145	140.312510554504	144.618400099798	143.717120684548
"RNH1"	179.930137625741	254.04112525801	243.757341868799	166.938821119788	365.00620678646	215.865400853083	298.090987960807	202.126217861156
"NDUFS1"	454.051890921332	416.089642483871	384.712674340756	429.732836301906	450.126231293974	418.239214152849	410.244032936161	467.272777412862
"RB1CC1"	140.079838688496	119.590390441793	138.835703412229	215.404930477146	154.370213937356	204.172691640208	183.970345705185	206.737462375098
"ERP44"	1281.24749007323	1426.5930599447	1319.46908968111	1387.20775227282	1506.19162009907	1574.01854788706	1860.36322849468	1617.77828364157
"ALAS1"	176.3073831769	170.540142582675	165.331066658837	126.01188432913	188.995308652278	167.295685661139	217.419499469764	171.384587768204
"BIRC3"	1358.53291831515	1811.54674278692	1790.02674094087	1739.39481360295	2527.63191418924	529.769671260275	2182.06538381872	914.563495265305
"AKAP11"	64.0019952628473	63.6871901761028	82.6655333294187	75.391725667001	64.922052590477	62.9607419154826	63.9469116087541	76.0855344800548
"GLRX2"	514.431131735339	516.573875872834	502.352087155698	589.132484854994	653.548662744135	520.775279558063	618.809344644712	517.227926313908
"SNAPC1"	118.343311995453	87.0391599073404	89.0244205086047	129.242958286287	109.646133263917	101.636626234993	64.9307102488887	87.6136457649116
"DERA"	353.82235117008	333.296295254938	380.473416221299	302.64392732039	249.589224403389	348.082958875597	218.403298109898	317.407330709724
"STRAP"	1560.19958263394	1685.58763332752	1550.50865719153	1479.83187237799	1537.93129025441	1805.17441463391	1473.73036292175	1575.50854226376
"DEF6"	77.2854282419288	50.9497521408822	76.3066461502326	36.6188381811148	47.6095052330165	35.9775668088472	49.1899320067339	46.1124451394271
"PLEKHO1"	438.35328830969	239.180780883586	239.518083749341	618.212150469408	598.725596112177	197.87661744866	552.894835755689	430.38282130132
"GCLM"	152.155686851297	142.942360173031	125.058114523992	116.318662457659	148.599364818203	130.418679682071	129.861420497777	139.105876170605
"UBR2"	111.097803097773	92.7002434785496	91.1440495683334	90.4700708004012	77.9064631085724	74.6534511283579	81.6552871311783	75.316993727731
"DEPDC1"	56.7564863651665	65.102461068905	69.9477589710466	123.857835024359	98.1044350256097	106.133822086099	88.541877612121	92.2248902788543
"CCDC28A"	301.896204070034	304.283241952491	278.731221354322	184.17121555796	245.261087564024	213.16708334242	180.035151144646	215.19141065066
"RRAGD"	35.019959672124	21.9366988384354	54.0505410230814	42.0039614430434	37.5105192744978	38.6758843195107	50.1737306468686	37.6584968638655
"HSF2"	100.229539751251	108.268223299375	104.92163845657	123.857835024359	126.958680621377	94.4411128732239	141.667004179394	101.44737930674
"PHF20"	411.786422351527	404.059839895052	406.968779467907	398.49912138272	356.349933107729	378.663890663117	344.329524047137	401.94681346534
"HSD17B6"	20.5289418767623	18.3985216064297	25.4355487167442	17.2323944381717	11.541698238307	16.1899050639812	16.7245768822895	19.2135188080946
"NR1H3"	18.1137722442021	16.2756152672263	21.1962905972868	21.5404930477146	23.0833964766141	26.9831751066354	40.3357442455218	25.3618448266849
"TYMP"	10.8682633465212	19.813792499232	26.4953632466085	12.9242958286287	21.6406841968257	13.4915875533177	39.3519456053871	21.519141065066
"NCAPH2"	426.277440146889	395.568214538238	381.533230751163	353.264085982519	304.412291035348	390.356599875992	351.21611452808	392.724324437455
"TOMM34"	527.71456471442	629.795547297016	630.589645269283	418.962589778049	543.902529480219	550.456772175362	460.417763583029	531.83020060806
"SEC63"	353.82235117008	340.372649718949	366.695827333062	358.649209244448	383.761466423709	323.798101279625	382.69767101239	411.937843245549
"KPNA6"	666.586818586636	636.871901761028	619.99149997064	434.040934911449	477.537764609953	534.266867111381	465.336756783703	440.373851081529
"FAS"	50.7185622837658	35.3817723200571	43.452395724438	14.0013204810145	14.4271227978838	9.89383087243298	11.8055836816161	12.2966520371806
"CD44"	4.83033926512055	3.53817723200571	1.05981452986434	12.9242958286287	1.44271227978838	8.9943917022118	93.4608708127944	21.519141065066
"MIPEP"	64.0019952628473	59.4413774976959	74.1870170905039	62.4674298383723	72.1356139894189	82.7484036603485	66.8983075291581	95.2990532881494
"PRKCH"	13.2834329790815	4.24581267840685	8.47851623891473	18.3094190905574	7.21356139894189	16.1899050639812	1.96759728026936	20.7506003127422
"IFNGR1"	97.8143701186912	98.3613270497587	86.904791448876	73.2376763622296	148.599364818203	112.429896277647	116.088239535892	106.058623820682
"B4GALT7"	73.6626737930884	75.009357318521	84.7851623891473	85.0849475384726	59.1512034713235	80.9495253199062	62.9631129686194	65.3259639475218
"VRK2"	48.3033926512055	53.0726584800856	47.6916538438954	28.002640962029	43.2813683936513	44.0725193408378	59.0279184080807	40.7326598731606
"VEZT"	210.119758032744	167.001965350669	163.211437599109	185.248240210345	191.880733211854	196.977178278438	168.22956746303	184.449780557709
"POU2F2"	160.608780565258	88.4544308001427	184.407728196395	88.3160214956298	96.6617227458214	140.312510554504	82.6390857713129	90.6878087742067
"BRD9"	135.249499423375	157.095069101053	127.177743583721	176.63204299126	132.729529740531	132.217558022513	151.50499058074	119.892357362511
"SNX1"	507.185622837658	500.298260605607	502.352087155698	486.815142878349	506.392010205721	530.669110430496	532.235064312861	468.809858917509
"TBPL1"	222.195606195545	232.812061865976	219.381607681919	248.792694701103	272.672620880003	258.139041853479	264.641834196228	235.942010963402
"ARNTL2"	21.7365266930425	25.4748760704411	19.0766615375581	2.15404930477146	5.77084911915351	2.69831751066354	1.96759728026936	1.53708150464757
"BCLAF1"	469.750493532974	394.152943645436	441.94265895343	453.427378654392	395.303164662016	456.915098472359	360.070302289292	476.495266440747
"SLC39A9"	114.720557546613	125.959109459403	119.759041874671	102.317341976644	99.5471473053981	98.9383087243298	84.6066830515823	92.9934310311781
"ANK1"	28.9820355907233	58.0261066048936	22.2561051271512	16.1553697857859	24.5261087564024	70.156255277252	101.331259933872	73.7799122230834
"TFB1M"	185.968061707141	157.095069101053	210.903091443004	162.630722510245	157.255638496933	160.999611469591	130.845219137912	148.328365198491
"RABEP1"	312.764467416556	329.758118022932	341.260278616318	257.408891920189	288.542455957676	321.099783768961	236.111673632323	245.164499991288
"HMGB3"	490.279435409736	445.810331232719	390.011746990078	490.046216835507	590.069322433447	490.194347770543	386.632865572928	484.180673963985
"NUP160"	141.287423504776	162.048517225861	125.058114523992	115.241637805273	151.48478937778	120.524848809638	236.111673632323	122.966520371806
"BAK1"	26.566865958163	45.9963040160742	43.452395724438	23.694542352486	41.838656113863	34.1786884684048	28.5301605639057	29.9730893406276
"IKZF2"	7.24550889768083	19.813792499232	18.0168470076938	14.0013204810145	11.541698238307	11.6927092128753	18.6921741625589	9.22248902788543
"GRN"	235.479039174627	320.558857219717	254.355487167442	246.638645396332	292.870592797041	277.926703598345	325.637349884578	322.78711597599
"FAM13B"	31.3972052232836	43.8733976768708	30.7346213660659	29.0796656144147	27.4115333159792	32.3798101279625	43.2871401659258	30.7416300929514
"CENPQ"	120.758481628014	121.713296780996	142.015147001822	113.087588500502	105.317996424552	107.03326125632	88.541877612121	95.2990532881494
"SARS"	689.530930095959	660.931506938667	639.068161508198	661.293136564838	884.382627510276	686.27208687876	764.411543384645	654.796720979865
"RANBP3"	89.3612764047302	89.869701692945	90.084235038469	92.6241201051727	83.6773122277259	84.5472820007909	86.5742803318516	83.7709420032926
"ARID4A"	361.067860067761	312.774867309305	310.525657250252	261.716990529732	242.375663004448	231.155866746843	242.998264113265	228.256603440164
"EIPR1"	426.277440146889	421.750726055081	476.916538438954	356.495159939676	402.516726060958	489.294908600322	364.989295489965	426.540117539701
"PNPLA6"	8.45309371396096	11.3221671424183	5.29907264932171	15.0783451334002	12.9844105180954	7.19551336176944	8.8541877612121	12.2966520371806
"IFT88"	4.83033926512055	15.5679798208251	12.7177743583721	22.6175177001003	30.2969578755559	17.0893442342024	33.449153764579	26.8989263313325
"ALG1"	18.1137722442021	17.6908861600285	25.4355487167442	17.2323944381717	21.6406841968257	24.2848575959719	30.497757844175	18.4449780557709
"ZCCHC8"	450.429136472491	431.657622304697	402.72952134845	406.03829394942	431.370971656725	366.971181450241	458.45016630276	345.843338545704
"ABCF2"	230.648699909506	321.266492666118	284.030294003644	284.334508229832	230.833964766141	302.211561194316	341.378128126733	262.072396542411
"CHPF2"	39.8502989372445	20.5214279456331	39.2131376049806	43.0809860954292	18.7552596372489	32.3798101279625	36.4005496849831	34.5843338545704
"FUT8"	135.249499423375	91.2849725857473	127.177743583721	100.163292671873	53.38035435217	120.524848809638	46.2385360863299	108.364246077654
"UBA6"	147.325347586177	140.111818387426	143.074961531686	152.937500638774	134.172242020319	114.22877461809	124.942427297104	112.206949839273
"ATP6V0A1"	44.6806382023651	59.4413774976959	58.2897991425388	43.0809860954292	36.0678069947095	35.078127638626	49.1899320067339	39.9641191208369
"PIAS1"	310.349297783995	314.897773648508	282.970479473779	305.875001277547	343.365522589634	322.898662109404	300.058585241077	304.342137920219
"SLC4A7"	50.7185622837658	38.2123141056617	50.8710974334884	59.2363558812151	36.0678069947095	45.8713976812802	50.1737306468686	66.0945046998456
"MAP2K3"	126.796405709414	143.649995619432	126.117929053857	84.0079228860869	98.1044350256097	98.0388695541086	82.6390857713129	99.9102978020921
"TMSB10"	7623.48294517651	6152.89020645793	6615.36229541322	3701.73373024975	4159.33950262989	4409.95025159445	3388.20251662383	3965.67028199073
"ASTE1"	121.966066444294	101.191868835363	103.861823926705	96.9322187147156	92.3335859064562	83.6478428305697	63.9469116087541	106.058623820682
"RNF19A"	45.8882230186452	46.7039394624754	37.093508545252	29.0796656144147	33.1823824351327	23.3854184257507	19.6759728026936	19.9820595604184
"PEX3"	263.25348994907	278.80836588205	272.372334175136	231.560300262932	268.344484040638	250.044089321488	227.257485871111	275.906130084239
"GABARAPL2"	964.86026820783	972.291103355169	959.132149527229	1232.11620232927	1281.12850445208	1122.50008443603	1185.47736136229	1027.5389858569
"SH3YL1"	73.6626737930884	70.7635446401142	62.5290572619962	121.703785719587	100.989859585186	127.720362171408	242.998264113265	193.672269585594
"FAM136A"	502.355283572537	614.227567476191	474.796909379225	655.908013302909	686.731045179268	568.445555579786	623.728337845386	607.915735088115
"VCL"	82.1157675070494	39.6275849984639	41.3327666647093	86.1619721908583	80.7918876681492	134.016436362956	100.347461293737	162.162098740319
